has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pub-076c64f194b14e5d91e68d3b7bf56c47.r2.dev/index.html#mauricio.papaleo(a)agesic.gub.uy,1
1,1,1,0,0,1,0,1,0,0,0,3,1,0,0,3,0,0,8,7,49,18,0,0,0,427,0,5,2,107,0,1,1,0,0,1,17,1,0,0,0,14,0,https://vatejof752.wixsite.com/login-id,1
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,4,2,10,7,0,0,0,314,0,2,3,156,0,1,0,0,0,0,15,0,0,0,0,23,0,http://sites.google.com/view/monfrixate,1
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,4,2,10,7,0,0,0,314,0,2,3,156,0,1,0,0,0,0,15,0,0,0,0,23,0,https://sites.google.com/view/monfrixate,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://fb-a.pages.net.br/fbsa,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://vi-vu.pages.net.br/ads,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/0axLD7Gc9Pu5S,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://villa-gardenia.net,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://bdbweubcancelar.webcindario.com/,1
1,1,1,0,0,1,1,1,1,0,0,14,15,0,0,4,0,0,3,11,14,17,1,1,1,4448,0,11,7,98,0,0,1,0,1,1,22,1,0,1,2,37,0,https://peticecream.com/staging/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQMGwOse3eSa3wyEr-Z1niTgpuyJ08dcuDlzkoS1hhw1ruiDchl2CtyF8cgpEV7eyvQoh7QdYrWdQSN/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://shop.getmehalal.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,17,1,0,0,827,0,35,2,77,0,1,0,0,1,0,11,0,0,0,0,0,0,https://www.flowcode.com/page/homenew,1
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,7,16,56,0,0,1,2857,1,24,9,92,0,0,0,0,0,0,3,1,0,0,0,4,0,https://tinyurl.com/39ud443h,1
1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,1,0,0,898,0,6,1,27,0,1,1,0,0,0,5,0,0,0,0,6,0,https://sites.google.com/view/update-currently101/update,1
1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,1,0,0,898,0,6,1,27,0,1,1,0,0,0,5,0,0,0,0,6,0,https://sites.google.com/view/update-currently988/home,1
1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,1,0,0,898,0,6,1,27,0,1,1,0,0,0,5,0,0,0,0,6,0,https://sites.google.com/view/upIP:,1
1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,1,0,0,898,0,6,1,27,0,1,1,0,0,0,5,0,0,0,0,6,0,https://sites.google.com/view/update-curreIP:,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTQlRu6JzZhckmBdmasiDxma-ci2jzJZxdImNYEb60wU2dSjdxbwUQLWREQHgmdtJF-R84m2vTfg2yG/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTMc1MF0TXCUunuPA53-hrK6YO0eI-xVyW2UO1CYy1H5XyPUXEOifTkJIeXfTUfHn35I9nvbq3vADUj/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,19,0,0,0,133,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTZ03ySfGOlxn4xu-afgfC0PVK4gKHeG6mJMyLiRDnE3cxW_1b3WejpaTEBpvZoX1LK1IKXvKwGV4wP/pub?start=true&amp;loop=true&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSUIYKwPOIOnGo371oBfsq-Xglaz9V3v9p_IoBzHq_tRmxmgr9-6xO43e2mHI7L1IvYNpPlnCvB6ZTG/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,27,0,0,0,141,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRPZkIZ1HKWxWBm89VltiOn7L_JzghXPs5fXSHxYrOJn3KoQjmWweD8AvRre9qU3jLLOmR4YTY8dGxX/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQhhfWYekjAGnCxmw3Rq_d8EmIqUnsNQJWwe8-HZoPG-Qv8cWnCKZbE6NRM8D70cZBIMVyoxRmr0yOz/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRNd8yZRbHr6Hq0X1GfSnjkihW3Lbi6-pQxbZudBkhi67nahRVQMWwLrm60phzbvjKK-MTyrSbcjsiO/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRgYGNmEhB1497XP5LeeT1bscMW_q0Y29-gtjrSwIw6D8k9oW6-hh5-aea0ytdfE8dpISm1_pySb_hi/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQhhfWYekjAGnCxmw3Rq_d8EmIqUnsNQJWwe8-HZoPG-Qv8cWnCKZbE6NRM8D70cZBIMVyoxRmr0yOz/pub?start=false&loop=false&delayms=3000&slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQftgyhHMhcdrwegEFWsvjPaX92e2KGyp-IJYl5DjPq4TYrxPYPTxUCcHM2Tn-wWuZtcgu2V1AULVBz/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/FjI7hCHtmKsLp,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://seguridbienlinea.webcindario.com,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,269,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,3,0,https://msolutiondz.com/,1
1,1,1,0,1,1,0,0,1,0,0,8,1,0,0,0,0,0,11,0,25,29,0,1,0,377,0,5,3,53,0,0,1,0,0,1,8,0,0,0,0,10,0,https://onedrivepdfile.weebly.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://any.aeonoit.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,17,1,0,0,827,0,35,2,77,0,1,0,0,1,0,11,0,0,0,0,0,0,https://www.flowcode.com/page/checking,1
1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,1,0,0,898,0,6,1,27,0,1,1,0,0,0,5,0,0,0,0,6,0,https://sites.google.com/view/webjkl/home,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,25,1,0,1,299,0,4,1,1,0,1,0,0,0,0,4,0,0,0,0,0,0,http://login-147d02bf-konsoleh-com.ordinationfestenburg.at/,1
1,1,1,0,0,1,0,0,0,0,0,3,1,0,0,5,0,0,9,3,6,11,1,0,0,550,0,5,6,58,0,0,1,0,0,1,13,0,0,0,0,8,0,https://orangefixe2.godaddysites.com/,1
1,1,1,0,0,1,1,1,1,0,0,7,1,0,0,0,0,0,2,2,10,9,0,1,0,222,0,1,1,10,0,0,1,0,1,0,2,0,0,0,0,4,0,https://cf-ipfs.com/ipfs/QmPdpbgooY7cVkrWHLf6WSQFMgkpcT7yFMQZnu7MUipKfQ/eddom-home.html,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,5,15,0,0,0,45,0,0,1,4,0,0,0,0,1,0,4,0,0,0,0,0,0,https://bafybeiay22r76ruzvfyytwl4ryuriqesy4tbscnzrunpdvfldxf3euwvu4.ipfs.cf-ipfs.com/,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,5,15,0,0,0,45,0,0,1,4,0,0,0,0,1,0,4,0,0,0,0,0,0,https://cf-ipfs.com/ipfs/QmQ1cKicTi17JskoDBAHoXfKSJuijLrkUdQ7xnHFhkLFaE,1
1,1,1,0,0,1,1,1,1,0,0,7,1,0,0,0,0,0,2,2,10,9,0,1,0,222,0,1,1,10,0,0,1,0,1,0,2,0,0,0,0,4,0,https://cloudflare-ipfs.com/ipfs/bafybeiatig7bsbj3awxopocfjayzyv5jxhrhgyjqkxrdz5sxikrpftt4am/eddom-home.html,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,5,15,0,0,0,45,0,0,1,4,0,0,0,0,1,0,4,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafybeiay22r76ruzvfyytwl4ryuriqesy4tbscnzrunpdvfldxf3euwvu4,1
1,1,1,0,0,1,1,1,1,0,0,7,1,0,0,0,0,0,2,2,10,9,0,1,0,222,0,1,1,10,0,0,1,0,1,0,2,0,0,0,0,4,0,https://bafybeiatig7bsbj3awxopocfjayzyv5jxhrhgyjqkxrdz5sxikrpftt4am.ipfs.cf-ipfs.com/eddom-home.html,1
1,1,1,0,0,1,1,1,1,0,0,7,1,0,0,0,0,0,3,3,9,6,0,1,0,260,0,2,1,9,0,0,1,0,0,0,2,0,0,0,0,5,0,https://ipfs.eth.aragon.network/ipfs/bafybeibfpwrwqphzvl3k3ohl2or7et7zopxujndifbvpr2kkepfndgw4jq,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fagila2910vikinoko.pages.dev/,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,5,15,0,0,0,45,0,0,1,4,0,0,0,0,1,0,4,0,0,0,0,0,0,https://bafybeiay22r76ruzvfyytwl4ryuriqesy4tbscnzrunpdvfldxf3euwvu4.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeif4z2hf4pu3zguiycaf2rvaj4hdepnwbd72y2jmpmogs7lxudmyae/vlckolfilecopycopy.htm,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreibmikzlhp6f2f35dn5vryfeq7ajls5dmqrblrkuv4hczddqabep2y,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafkreibmikzlhp6f2f35dn5vryfeq7ajls5dmqrblrkuv4hczddqabep2y.ipfs.cf-ipfs.com,1
1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,2,3,1,8,49,1,0,0,190,0,0,1,4,0,0,1,0,0,1,4,0,0,0,0,0,1,https://bafybeicl7rr6xf7b4a6qf2kt5zt564ogsg32vrpeaqe3nqchqmis6m622i.ipfs.cf-ipfs.com/,1
1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,2,3,1,8,49,1,0,0,190,0,0,1,4,0,0,1,0,0,1,4,0,0,0,0,0,1,https://cf-ipfs.com/ipfs/QmTTGW5TivPnUsfDsAoef9YXRko1w51rdDrKGbpj4QsgQ1,1
1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,2,3,1,8,49,1,0,0,190,0,0,1,4,0,0,1,0,0,1,4,0,0,0,0,0,1,https://cloudflare-ipfs.com/ipfs/bafybeicl7rr6xf7b4a6qf2kt5zt564ogsg32vrpeaqe3nqchqmis6m622i/,1
1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,2,3,1,8,49,1,0,0,190,0,0,1,4,0,0,1,0,0,1,4,0,0,0,0,0,1,https://bafybeicl7rr6xf7b4a6qf2kt5zt564ogsg32vrpeaqe3nqchqmis6m622i.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cf-ipfs.com/ipfs/QmPRmjW6uZgJLo8pydaZgcU7uFhzAgy2TmDsnDtDcosvYm/genfrnwht.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafybeiaqfoeht3pzbqy6rs4f6ke7f7iq4pvmw3iktn4rh5ftef4ov47rwy/genfrnwht.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeiaqfoeht3pzbqy6rs4f6ke7f7iq4pvmw3iktn4rh5ftef4ov47rwy.ipfs.cf-ipfs.com/genfrnwht.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,5,3,36,1,1,0,1045,1,1,0,9,0,0,1,0,0,0,5,0,0,0,0,7,0,https://www.ususcm.top/go/TrackConfirmAction,1
1,1,1,0,1,1,0,0,1,0,0,8,2,0,0,0,0,1,8,0,29,4,0,1,0,394,0,4,2,63,0,0,1,0,0,1,7,0,0,0,0,10,1,https://attsecteammail.weebly.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/D3rQ6yLMzdBpK,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/G1FPpvxt4UOfT,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/0JkMH4xfRSdpu,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,2,17,0,0,10,5,15,18,1,0,1,1433,1,21,15,70,0,1,0,0,1,0,47,1,0,0,0,19,0,https://web.hoplus.cc/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://vodaterms.info/,1
1,1,1,0,0,1,1,1,1,0,0,9,2,0,0,0,0,0,2,1,0,12,1,0,0,343,1,8,2,28,0,0,1,0,0,0,4,0,0,0,0,2,0,https://achpaymentauthorization.pages.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,15,1,1,1,580,0,9,1,14,0,0,0,0,0,0,9,0,0,0,0,1,0,https://help-violation-page-87315.start.page/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,15,1,1,1,580,0,9,1,14,0,0,0,0,0,0,9,0,0,0,0,1,0,https://security-pages-account.start.page/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,53,0,0,0,167,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRzhVF4BQecZZJCedWMBdq7baLHX1v41D4Fa5Kv6xyw2Qjez0Zm5b33d94two2ZRE8XLZ4CwriG1Dj0/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,15,1,1,1,580,0,9,1,14,0,0,0,0,0,0,9,0,0,0,0,1,0,https://cvghdftd564hn.start.page/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bindcenter.ru/bitrix/backup/ch/login.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/jXvZDzhdQL2MS,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/DZENS95dei8rl,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://exsoudslive.top,1
1,1,1,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,1,3,12,1,0,0,481,1,9,1,33,0,0,1,0,0,0,4,0,0,0,0,3,0,https://ef.vbwcs.workers.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://b1-wh6.webcindario.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://b-i-by272.webcindario.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://industrialonline.webcindario.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://inhabilitacion00.webcindario.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeifbdcto7xlwswewumudb6bieucn4wozcza7h7cxyllpjpfw6j2yau.ipfs.cf-ipfs.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cf-ipfs.com/ipfs/QmZBW9jHVeytNndASQBEGqXajftfgDRjRqVG1zwfie5dDn,1
1,1,1,0,0,1,1,1,1,0,0,4,1,0,0,0,0,0,1,1,3,20,0,0,0,241,0,0,2,8,0,0,0,0,1,0,3,0,0,0,0,3,0,https://cloudflare-ipfs.com/ipfs/bafybeicyltgo2mbeen65t43affpwohlhgvdt4ag3ayp5fdydoc3bikhgqa,1
1,1,1,0,0,1,1,1,1,0,0,4,1,0,0,0,0,0,1,1,3,20,0,0,0,241,0,0,2,8,0,0,0,0,1,0,3,0,0,0,0,3,0,https://bafybeicyltgo2mbeen65t43affpwohlhgvdt4ag3ayp5fdydoc3bikhgqa.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeifbdcto7xlwswewumudb6bieucn4wozcza7h7cxyllpjpfw6j2yau/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeifbdcto7xlwswewumudb6bieucn4wozcza7h7cxyllpjpfw6j2yau,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeifbdcto7xlwswewumudb6bieucn4wozcza7h7cxyllpjpfw6j2yau.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafybeifbdcto7xlwswewumudb6bieucn4wozcza7h7cxyllpjpfw6j2yau,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafybeifbdcto7xlwswewumudb6bieucn4wozcza7h7cxyllpjpfw6j2yau/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeihueeibif5zhtrkku5b5mpq6f7uiesxmldup5kk23txo746tzsr3i/gdhhdggdhs.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeifthhu6a4nwelo3cgblill2bexj3vudadtozaedo6z7sfevdueogi/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeifthhu6a4nwelo3cgblill2bexj3vudadtozaedo6z7sfevdueogi,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeih6fnb7yno5ctjlnshpsmdevhmfp5bpitsy5cewpkuvwjif6wn6ze.ipfs.cf-ipfs.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeih6fnb7yno5ctjlnshpsmdevhmfp5bpitsy5cewpkuvwjif6wn6ze,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeih6fnb7yno5ctjlnshpsmdevhmfp5bpitsy5cewpkuvwjif6wn6ze.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeibbesiz5dcxdipr73jmvl2i55yxrpkxs2f35lvgcurkxfe54ibwzm/04-10-v-3b9f-39jg-h3-9bg5-9ff.html,1
1,1,1,0,0,1,1,0,1,0,0,6,1,0,0,0,0,0,3,1,16,15,0,0,0,301,0,0,1,22,0,0,1,0,1,1,3,0,0,0,0,1,0,https://cloudflare-ipfs.com/ipfs/bafkreihgx6xrrkel7kpkkmycwz3yafi5s6j4yyaj2xs5x7x3g33tczn5a4,1
1,1,1,0,0,1,1,0,1,0,0,6,1,0,0,0,0,0,3,1,16,15,0,0,0,301,0,0,1,22,0,0,1,0,1,1,3,0,0,0,0,1,0,https://bafkreihgx6xrrkel7kpkkmycwz3yafi5s6j4yyaj2xs5x7x3g33tczn5a4.ipfs.cf-ipfs.com,1
1,1,1,0,0,1,1,0,1,0,0,6,1,0,0,0,0,0,3,1,16,15,0,0,0,301,0,0,1,22,0,0,1,0,1,1,3,0,0,0,0,1,0,https://bafkreid7rkj7dwva2o2xxth2pdrk2qht4nzlc2vjib6c7cimayzgcr4dge.ipfs.cf-ipfs.com,1
1,1,1,0,0,1,1,0,1,0,0,6,1,0,0,0,0,0,3,1,16,15,0,0,0,301,0,0,1,22,0,0,1,0,1,1,3,0,0,0,0,1,0,https://cloudflare-ipfs.com/ipfs/bafkreid7rkj7dwva2o2xxth2pdrk2qht4nzlc2vjib6c7cimayzgcr4dge,1
